source,target,season,episode,episode_code,episode_title,weight
House,Wilson,7,16,07x16,Out Of The Chute,18
Carnell,House,7,16,07x16,Out Of The Chute,14
Foreman,House,7,16,07x16,Out Of The Chute,14
House,Carnell,7,16,07x16,Out Of The Chute,12
House,Foreman,7,16,07x16,Out Of The Chute,11
Masters,House,7,16,07x16,Out Of The Chute,10
House,Masters,7,16,07x16,Out Of The Chute,8
House,Taub,7,16,07x16,Out Of The Chute,8
Wilson,Cuddy,7,16,07x16,Out Of The Chute,7
Taub,House,7,16,07x16,Out Of The Chute,7
Lane,Masters,7,16,07x16,Out Of The Chute,7
House,Chase,7,16,07x16,Out Of The Chute,7
Chase,House,7,16,07x16,Out Of The Chute,7
Chase,Foreman,7,16,07x16,Out Of The Chute,6
Foreman,Masters,7,16,07x16,Out Of The Chute,6
Cuddy,Wilson,7,16,07x16,Out Of The Chute,6
Lane,Taub,7,16,07x16,Out Of The Chute,6
Taub,Lane,7,16,07x16,Out Of The Chute,6
Masters,Lane,7,16,07x16,Out Of The Chute,6
Taub,Chase,7,16,07x16,Out Of The Chute,5
Foreman,Chase,7,16,07x16,Out Of The Chute,4
Chase,Taub,7,16,07x16,Out Of The Chute,4
House,Lane,7,16,07x16,Out Of The Chute,4
Taub,Foreman,7,16,07x16,Out Of The Chute,3
Masters,Foreman,7,16,07x16,Out Of The Chute,3
Lane,House,7,16,07x16,Out Of The Chute,3
Cuddy,House,7,16,07x16,Out Of The Chute,3
Lane,Cowboy,7,16,07x16,Out Of The Chute,2
Masters,Chase,7,16,07x16,Out Of The Chute,2
Lane,Foreman,7,16,07x16,Out Of The Chute,2
Taub,Carnell,7,16,07x16,Out Of The Chute,2
House,Cuddy,7,16,07x16,Out Of The Chute,2
House,Students,7,16,07x16,Out Of The Chute,2
Cowboy,Lane,7,16,07x16,Out Of The Chute,1
Foreman,Taub,7,16,07x16,Out Of The Chute,1
Cuddy,Chase & Foreman,7,16,07x16,Out Of The Chute,1
Foreman,Lane,7,16,07x16,Out Of The Chute,1
House,Anke,7,16,07x16,Out Of The Chute,1
Anke,House,7,16,07x16,Out Of The Chute,1
House,Master,7,16,07x16,Out Of The Chute,1
Master,House,7,16,07x16,Out Of The Chute,1
Masters,Nurse,7,16,07x16,Out Of The Chute,1
Nurse,Masters,7,16,07x16,Out Of The Chute,1
Carnell,Taub,7,16,07x16,Out Of The Chute,1
Wilson,Carnell,7,16,07x16,Out Of The Chute,1
Lane,Wilson,7,16,07x16,Out Of The Chute,1
House,Bartender,7,16,07x16,Out Of The Chute,1
Bartender,House,7,16,07x16,Out Of The Chute,1
Students,House,7,16,07x16,Out Of The Chute,1
Danny,Masters,7,17,07x17,Fall From Grace,19
Masters,Danny,7,17,07x17,Fall From Grace,19
Cuddy,House,7,17,07x17,Fall From Grace,13
House,Cuddy,7,17,07x17,Fall From Grace,13
House,Taub,7,17,07x17,Fall From Grace,12
Masters,House,7,17,07x17,Fall From Grace,12
House,Masters,7,17,07x17,Fall From Grace,11
Taub,House,7,17,07x17,Fall From Grace,11
Masters,Taub,7,17,07x17,Fall From Grace,9
Wilson,House,7,17,07x17,Fall From Grace,9
Danny,House,7,17,07x17,Fall From Grace,9
Foreman,Danny,7,17,07x17,Fall From Grace,8
Dominika,House,7,17,07x17,Fall From Grace,8
Chase,Taub,7,17,07x17,Fall From Grace,8
Taub,Danny,7,17,07x17,Fall From Grace,8
Taub,Chase,7,17,07x17,Fall From Grace,8
House,Danny,7,17,07x17,Fall From Grace,8
Danny,Foreman,7,17,07x17,Fall From Grace,7
House,Dominika,7,17,07x17,Fall From Grace,7
Danny,Taub,7,17,07x17,Fall From Grace,7
Masters,Foreman,7,17,07x17,Fall From Grace,6
Chase,House,7,17,07x17,Fall From Grace,5
House,Wilson,7,17,07x17,Fall From Grace,5
House,Foreman,7,17,07x17,Fall From Grace,5
Masters,Chase,7,17,07x17,Fall From Grace,5
Foreman,Taub,7,17,07x17,Fall From Grace,5
Wilson,Cuddy,7,17,07x17,Fall From Grace,5
Cuddy,Wilson,7,17,07x17,Fall From Grace,5
Ryan,Chris,7,17,07x17,Fall From Grace,4
Foreman,Masters,7,17,07x17,Fall From Grace,4
Taub,Masters,7,17,07x17,Fall From Grace,4
Chase,Masters,7,17,07x17,Fall From Grace,4
Foreman,House,7,17,07x17,Fall From Grace,4
Taub,Foreman,7,17,07x17,Fall From Grace,4
Chris,Ryan,7,17,07x17,Fall From Grace,3
Danny,Chase,7,17,07x17,Fall From Grace,3
Chase,Foreman,7,17,07x17,Fall From Grace,3
House,Chase,7,17,07x17,Fall From Grace,3
Danny,Ryan,7,17,07x17,Fall From Grace,2
Ryan,Danny,7,17,07x17,Fall From Grace,2
Chase,Danny,7,17,07x17,Fall From Grace,2
Mrs Weston,Cuddy,7,17,07x17,Fall From Grace,2
Mr Jennings,Chase,7,17,07x17,Fall From Grace,2
Chase,Mr Jennings,7,17,07x17,Fall From Grace,2
Mr Jennings,Masters,7,17,07x17,Fall From Grace,2
Masters,Mr Jennings,7,17,07x17,Fall From Grace,2
Foreman,Chase,7,17,07x17,Fall From Grace,2
Chris,Danny,7,17,07x17,Fall From Grace,1
Dominika,Chase,7,17,07x17,Fall From Grace,1
Foreman,Dominika,7,17,07x17,Fall From Grace,1
Cuddy,Dominika,7,17,07x17,Fall From Grace,1
Cuddy,Mrs Weston,7,17,07x17,Fall From Grace,1
Chase,Dominika,7,17,07x17,Fall From Grace,1
Masters,House,7,19,07x19,Last Temptation,34
House,Masters,7,19,07x19,Last Temptation,30
Masters,Kendall,7,19,07x19,Last Temptation,21
Kendall,Masters,7,19,07x19,Last Temptation,20
Masters,Thirteen,7,19,07x19,Last Temptation,14
Donovan,Masters,7,19,07x19,Last Temptation,12
Masters,Donovan,7,19,07x19,Last Temptation,12
Thirteen,Masters,7,19,07x19,Last Temptation,11
Simpson,Masters,7,19,07x19,Last Temptation,9
Masters,Simpson,7,19,07x19,Last Temptation,9
Masters,Wilson,7,19,07x19,Last Temptation,9
Wilson,Masters,7,19,07x19,Last Temptation,9
Bobby,Masters,7,19,07x19,Last Temptation,7
Masters,Chase,7,19,07x19,Last Temptation,7
Chase,Masters,7,19,07x19,Last Temptation,7
Masters,Bobby,7,19,07x19,Last Temptation,7
Masters,Cruz,7,19,07x19,Last Temptation,5
Cruz,Masters,7,19,07x19,Last Temptation,5
Foreman,House,7,19,07x19,Last Temptation,4
Kendall,Bobby,7,19,07x19,Last Temptation,4
Masters,Cuddy,7,19,07x19,Last Temptation,4
Cuddy,Masters,7,19,07x19,Last Temptation,4
Foreman,Masters,7,19,07x19,Last Temptation,4
Masters,Foreman,7,19,07x19,Last Temptation,4
Masters,Paige,7,19,07x19,Last Temptation,4
Thirteen,Foreman,7,19,07x19,Last Temptation,3
House,Chase,7,19,07x19,Last Temptation,3
Chase,House,7,19,07x19,Last Temptation,3
Taub,Masters,7,19,07x19,Last Temptation,3
Kendall,Thirteen,7,19,07x19,Last Temptation,3
Thirteen,House,7,19,07x19,Last Temptation,3
Simpson,Resident,7,19,07x19,Last Temptation,3
Bobby,Kendall,7,19,07x19,Last Temptation,3
Paige,Masters,7,19,07x19,Last Temptation,3
Thirteen,Chase,7,19,07x19,Last Temptation,2
Chase,Foreman,7,19,07x19,Last Temptation,2
House,Thirteen,7,19,07x19,Last Temptation,2
Thirteen,Kendall,7,19,07x19,Last Temptation,2
House,Taub,7,19,07x19,Last Temptation,2
Resident,Simpson,7,19,07x19,Last Temptation,2
Foreman,Chase,7,19,07x19,Last Temptation,2
Paige,Kendall,7,19,07x19,Last Temptation,2
House,Wilson,7,19,07x19,Last Temptation,2
Kendall,Paige,7,19,07x19,Last Temptation,2
Donovan,Cruz,7,19,07x19,Last Temptation,1
Chase,Thirteen,7,19,07x19,Last Temptation,1
Thirteen,Taub,7,19,07x19,Last Temptation,1
Taub,House,7,19,07x19,Last Temptation,1
House,Foreman,7,19,07x19,Last Temptation,1
Foreman,Taub,7,19,07x19,Last Temptation,1
Bobby,Paige,7,19,07x19,Last Temptation,1
Paige,Bobby,7,19,07x19,Last Temptation,1
Foreman,Thirteen,7,19,07x19,Last Temptation,1
Masters,Guard,7,19,07x19,Last Temptation,1
Masters,Boby,7,19,07x19,Last Temptation,1
Boby,Masters,7,19,07x19,Last Temptation,1
Resident,Nurse Hoffner,7,19,07x19,Last Temptation,1
Nurse Hoffner,Simpson,7,19,07x19,Last Temptation,1
Masters,Resident,7,19,07x19,Last Temptation,1
Resident,Masters,7,19,07x19,Last Temptation,1
Taub,Foreman,7,19,07x19,Last Temptation,1
Masters,Taub,7,19,07x19,Last Temptation,1
Cruz,Donovan,7,19,07x19,Last Temptation,1
Wilson,House,7,19,07x19,Last Temptation,1
Foreman,Paige,7,19,07x19,Last Temptation,1
Chase,Taub,7,19,07x19,Last Temptation,1
House,Wilson,7,20,07x20,Changes,19
Thirteen,House,7,20,07x20,Changes,18
Cuddy,House,7,20,07x20,Changes,17
House,Thirteen,7,20,07x20,Changes,15
Wilson,House,7,20,07x20,Changes,15
House,Cuddy,7,20,07x20,Changes,14
Cuddy,Arlene,7,20,07x20,Changes,13
House,Taub,7,20,07x20,Changes,12
Foreman,Taub,7,20,07x20,Changes,12
Cyrus,Phil,7,20,07x20,Changes,11
House,Foreman,7,20,07x20,Changes,11
Taub,Foreman,7,20,07x20,Changes,11
Phil,Cyrus,7,20,07x20,Changes,10
Taub,House,7,20,07x20,Changes,10
Foreman,Chase,7,20,07x20,Changes,10
Taub,Thirteen,7,20,07x20,Changes,10
Chase,Foreman,7,20,07x20,Changes,9
Foreman,House,7,20,07x20,Changes,9
Arlene,Cuddy,7,20,07x20,Changes,9
Cyrus,Jennifer,7,20,07x20,Changes,7
Taub,Cyrus,7,20,07x20,Changes,6
Cyrus,Thirteen,7,20,07x20,Changes,6
Jennifer,Cyrus,7,20,07x20,Changes,6
Cyrus,Taub,7,20,07x20,Changes,5
Thirteen,Cyrus,7,20,07x20,Changes,5
Thirteen,Taub,7,20,07x20,Changes,5
Chase,House,7,20,07x20,Changes,4
House,Cyrus,7,20,07x20,Changes,4
Arlene,House,7,20,07x20,Changes,4
Wilson,Cuddy,7,20,07x20,Changes,4
Arlene,Wilson,7,20,07x20,Changes,4
House,Chase,7,20,07x20,Changes,3
Thirteen,Jennifer,7,20,07x20,Changes,3
Foreman,Thirteen,7,20,07x20,Changes,3
Wilson,Arlene,7,20,07x20,Changes,3
Chase,Taub,7,20,07x20,Changes,2
Phil,Taub,7,20,07x20,Changes,2
Thirteen,Phil,7,20,07x20,Changes,2
Lawyer,Cuddy,7,20,07x20,Changes,2
House,Arlene,7,20,07x20,Changes,2
Thirteen,Foreman,7,20,07x20,Changes,2
Jennifer,Thirteen,7,20,07x20,Changes,2
Jennifer,Taub,7,20,07x20,Changes,2
Cyrus,House,7,20,07x20,Changes,2
Cyrus,Woman,7,20,07x20,Changes,1
Woman,Cyrus,7,20,07x20,Changes,1
Phil,House,7,20,07x20,Changes,1
Taub,Cuddy,7,20,07x20,Changes,1
Cyrus,Chase,7,20,07x20,Changes,1
Taub,Chase,7,20,07x20,Changes,1
Chase,Thirteen,7,20,07x20,Changes,1
Thirteen,Nurse,7,20,07x20,Changes,1
Nurse,Thirteen,7,20,07x20,Changes,1
Jennifer,Phil,7,20,07x20,Changes,1
Phil,Jennifer,7,20,07x20,Changes,1
Jennifer,House,7,20,07x20,Changes,1
House,Lawyer,7,20,07x20,Changes,1
Cuddy,Lawyer,7,20,07x20,Changes,1
Taub,Wilson,7,20,07x20,Changes,1
Wilson,Taub,7,20,07x20,Changes,1
Thirteen,Chase,7,20,07x20,Changes,1
Cyrus,Cuddy,7,20,07x20,Changes,1
Arlene,Foreman,7,20,07x20,Changes,1
Taub,Jennifer,7,20,07x20,Changes,1
House,Janet,7,20,07x20,Changes,1
Janet,House,7,20,07x20,Changes,1
Wilson,Cyrus,7,20,07x20,Changes,1
House,Foley,7,21,07x21,The Fix,24
Foley,House,7,21,07x21,The Fix,23
Wilson,House,7,21,07x21,The Fix,20
House,Wilson,7,21,07x21,The Fix,19
Foreman,Taub,7,21,07x21,The Fix,11
Foreman,Thirteen,7,21,07x21,The Fix,10
Thirteen,House,7,21,07x21,The Fix,10
Taub,Foreman,7,21,07x21,The Fix,10
Chase,Thirteen,7,21,07x21,The Fix,10
Thirteen,Foreman,7,21,07x21,The Fix,9
House,Thirteen,7,21,07x21,The Fix,9
Taub,Chase,7,21,07x21,The Fix,8
Thirteen,Chase,7,21,07x21,The Fix,8
Lee,Foreman,7,21,07x21,The Fix,8
Foreman,Lee,7,21,07x21,The Fix,7
House,Taub,7,21,07x21,The Fix,6
Lee,Thirteen,7,21,07x21,The Fix,6
Thirteen,Lee,7,21,07x21,The Fix,6
Chase,Taub,7,21,07x21,The Fix,6
Cesar,Thirteen,7,21,07x21,The Fix,6
Thirteen,Cesar,7,21,07x21,The Fix,6
Cesar,House,7,21,07x21,The Fix,5
House,Cesar,7,21,07x21,The Fix,5
Chase,Foreman,7,21,07x21,The Fix,5
Foreman,Wilson,7,21,07x21,The Fix,5
Wilson,Foreman,7,21,07x21,The Fix,5
Cesar,Chase,7,21,07x21,The Fix,5
Foreman,Cuddy,7,21,07x21,The Fix,5
Riggin,House,7,21,07x21,The Fix,5
House,Riggin,7,21,07x21,The Fix,5
Taub,House,7,21,07x21,The Fix,4
House,Foreman,7,21,07x21,The Fix,4
Foreman,House,7,21,07x21,The Fix,4
Thirteen,Taub,7,21,07x21,The Fix,4
Cuddy,Foreman,7,21,07x21,The Fix,4
Bartender,House,7,21,07x21,The Fix,4
House,Bartender,7,21,07x21,The Fix,4
House,Fellow Patron,7,21,07x21,The Fix,4
Tony,Glenn,7,21,07x21,The Fix,3
Cesar,Lee,7,21,07x21,The Fix,3
Lee,Taub,7,21,07x21,The Fix,3
Taub,Lee,7,21,07x21,The Fix,3
Chase,Cesar,7,21,07x21,The Fix,3
Glenn,Tony,7,21,07x21,The Fix,2
Lee,Cesar,7,21,07x21,The Fix,2
Chase,House,7,21,07x21,The Fix,2
Taub,Thirteen,7,21,07x21,The Fix,2
Foreman,Chase,7,21,07x21,The Fix,2
Cesar,Foreman,7,21,07x21,The Fix,2
Foreman,Cesar,7,21,07x21,The Fix,2
Fellow Patron,House,7,21,07x21,The Fix,2
Lee,General,7,21,07x21,The Fix,1
General,Cesar,7,21,07x21,The Fix,1
House,Chase,7,21,07x21,The Fix,1
Taub,Wilson,7,21,07x21,The Fix,1
Lee,Chase,7,21,07x21,The Fix,1
Hoffner,Cesar,7,21,07x21,The Fix,1
Gibbs,Cesar,7,21,07x21,The Fix,1
Cesar,Taub,7,21,07x21,The Fix,1
Taub,Cesar,7,21,07x21,The Fix,1
Lee,Gibbs,7,21,07x21,The Fix,1
Gibbs,Taub,7,21,07x21,The Fix,1
Taub,Gibbs,7,21,07x21,The Fix,1
Foreman,Gibbs,7,21,07x21,The Fix,1
Gibbs,Lee,7,21,07x21,The Fix,1
Taub,All,7,21,07x21,The Fix,1
Thirteen,Chase,7,22,07x22,After Hours,40
Chase,Thirteen,7,22,07x22,After Hours,35
Darrien,Thirteen,7,22,07x22,After Hours,26
Thirteen,Darrien,7,22,07x22,After Hours,23
Cuddy,House,7,22,07x22,After Hours,13
House,Cuddy,7,22,07x22,After Hours,13
Foreman,Taub,7,22,07x22,After Hours,11
Taub,Foreman,7,22,07x22,After Hours,10
Stripper,Taub,7,22,07x22,After Hours,10
Taub,Stripper,7,22,07x22,After Hours,9
Chase,Darrien,7,22,07x22,After Hours,7
House,Thirteen,7,22,07x22,After Hours,7
Thirteen,House,7,22,07x22,After Hours,6
Ruby,Taub,7,22,07x22,After Hours,5
Taub,Ruby,7,22,07x22,After Hours,5
Wilson,House,7,22,07x22,After Hours,5
Rachel,Cuddy,7,22,07x22,After Hours,4
House,Wilson,7,22,07x22,After Hours,4
House,Emily,7,22,07x22,After Hours,3
House,Dr Riggin,7,22,07x22,After Hours,3
Darrien,Chase,7,22,07x22,After Hours,3
Rachel,House,7,22,07x22,After Hours,3
House,Rachel,7,22,07x22,After Hours,3
Chase,House,7,22,07x22,After Hours,3
Emily,House,7,22,07x22,After Hours,2
Dr Riggin,House,7,22,07x22,After Hours,2
Cuddy,Rachel,7,22,07x22,After Hours,2
Computerized Car Voice,Taub,7,22,07x22,After Hours,2
Taub,Car,7,22,07x22,After Hours,2
Car,Taub,7,22,07x22,After Hours,2
House,Chase,7,22,07x22,After Hours,2
Foreman,Ruby,7,22,07x22,After Hours,1
Ruby,Foreman,7,22,07x22,After Hours,1
Taub,Dina,7,22,07x22,After Hours,1
Dina,Taub,7,22,07x22,After Hours,1
Chase,Taub,7,22,07x22,After Hours,1
Taub,Thirteen,7,22,07x22,After Hours,1
Thirteen,Foreman,7,22,07x22,After Hours,1
Cuddy,House,7,23,07x23,Moving On,25
House,Cuddy,7,23,07x23,Moving On,22
House,Afsoun,7,23,07x23,Moving On,14
Wilson,House,7,23,07x23,Moving On,13
Thirteen,House,7,23,07x23,Moving On,12
Foreman,House,7,23,07x23,Moving On,12
Afsoun,House,7,23,07x23,Moving On,12
Afsoun,Luca,7,23,07x23,Moving On,11
House,Wilson,7,23,07x23,Moving On,11
House,Foreman,7,23,07x23,Moving On,10
House,Thirteen,7,23,07x23,Moving On,9
Luca,Afsoun,7,23,07x23,Moving On,9
Luca,House,7,23,07x23,Moving On,7
House,Chase,7,23,07x23,Moving On,6
Chase,House,7,23,07x23,Moving On,6
House,Luca,7,23,07x23,Moving On,6
Jerry,Cuddy,7,23,07x23,Moving On,5
Cuddy,Jerry,7,23,07x23,Moving On,5
Cuddy,Julia,7,23,07x23,Moving On,5
Cuddy,Soltes,7,23,07x23,Moving On,4
Soltes,Cuddy,7,23,07x23,Moving On,4
Foreman,Thirteen,7,23,07x23,Moving On,4
Julia,Cuddy,7,23,07x23,Moving On,4
Foreman,Taub,7,23,07x23,Moving On,4
Taub,Foreman,7,23,07x23,Moving On,4
Chase,Thirteen,7,23,07x23,Moving On,3
Taub,House,7,23,07x23,Moving On,3
Chase,Foreman,7,23,07x23,Moving On,3
Thirteen,Foreman,7,23,07x23,Moving On,3
Thirteen,Chase,7,23,07x23,Moving On,3
Thirteen,Afsoun,7,23,07x23,Moving On,3
Luca,Foreman,7,23,07x23,Moving On,3
Foreman,Afsoun,7,23,07x23,Moving On,3
Afsoun,Foreman,7,23,07x23,Moving On,3
Taub,Ruby,7,23,07x23,Moving On,3
Ruby,Taub,7,23,07x23,Moving On,3
Chase,Afsoun,7,23,07x23,Moving On,3
Soltes,Wilson,7,23,07x23,Moving On,3
Female Patron,Luca,7,23,07x23,Moving On,2
House,Nurse,7,23,07x23,Moving On,2
Chase,Taub,7,23,07x23,Moving On,2
Luca,Thirteen,7,23,07x23,Moving On,2
Afsoun,Thirteen,7,23,07x23,Moving On,2
Afsoun,Chase,7,23,07x23,Moving On,2
Foreman,Chase,7,23,07x23,Moving On,2
Wilson,Soltes,7,23,07x23,Moving On,2
House,Bartender,7,23,07x23,Moving On,2
Bartender,House,7,23,07x23,Moving On,2
Cuddy,Officer Soltes,7,23,07x23,Moving On,1
Officer Soltes,Cuddy,7,23,07x23,Moving On,1
Luca,Female Patron,7,23,07x23,Moving On,1
House,Taub,7,23,07x23,Moving On,1
Nurse,Thirteen,7,23,07x23,Moving On,1
Foreman,Luca,7,23,07x23,Moving On,1
Thirteen,Taub,7,23,07x23,Moving On,1
Taub,Chase,7,23,07x23,Moving On,1
Cuddy,Foreman,7,23,07x23,Moving On,1
Chase,Luca,7,23,07x23,Moving On,1
Nurse,House,7,23,07x23,Moving On,1
Luca,Chase,7,23,07x23,Moving On,1
Loudspeaker,Taub,7,23,07x23,Moving On,1
Taub,Rachel,7,23,07x23,Moving On,1
Rachel,Taub,7,23,07x23,Moving On,1
House,Adams,8,1,08x01,Twenty Vicodin,40
Adams,House,8,1,08x01,Twenty Vicodin,40
House,Nick,8,1,08x01,Twenty Vicodin,19
Nick,House,8,1,08x01,Twenty Vicodin,17
House,Mendelson,8,1,08x01,Twenty Vicodin,11
Mendelson,House,8,1,08x01,Twenty Vicodin,11
Frankie,House,8,1,08x01,Twenty Vicodin,11
House,Frankie,8,1,08x01,Twenty Vicodin,9
Sykes,House,8,1,08x01,Twenty Vicodin,7
House,Sykes,8,1,08x01,Twenty Vicodin,7
Sykes,Adams,8,1,08x01,Twenty Vicodin,6
Stomper,House,8,1,08x01,Twenty Vicodin,5
House,Stomper,8,1,08x01,Twenty Vicodin,5
Adams,Sykes,8,1,08x01,Twenty Vicodin,5
House,Porter,8,1,08x01,Twenty Vicodin,5
House,Alvarez,8,1,08x01,Twenty Vicodin,5
House,Female Case Worker,8,1,08x01,Twenty Vicodin,4
Female Case Worker,House,8,1,08x01,Twenty Vicodin,4
Porter,House,8,1,08x01,Twenty Vicodin,4
House,Rollo,8,1,08x01,Twenty Vicodin,3
Stomper,Rollo,8,1,08x01,Twenty Vicodin,3
Alvarez,House,8,1,08x01,Twenty Vicodin,3
Alvarez,Mendelson,8,1,08x01,Twenty Vicodin,3
Delaire,House,8,1,08x01,Twenty Vicodin,2
Rollo,House,8,1,08x01,Twenty Vicodin,2
Rollo,Stomper,8,1,08x01,Twenty Vicodin,2
Asofa,House,8,1,08x01,Twenty Vicodin,2
Officer,House,8,1,08x01,Twenty Vicodin,2
House,Delaire,8,1,08x01,Twenty Vicodin,1
House,Hseuh,8,1,08x01,Twenty Vicodin,1
House,Hostetter,8,1,08x01,Twenty Vicodin,1
Hostetter,Mendelson,8,1,08x01,Twenty Vicodin,1
House,Asofa,8,1,08x01,Twenty Vicodin,1
Nick,Adams,8,1,08x01,Twenty Vicodin,1
House,Nic,8,1,08x01,Twenty Vicodin,1
House,Guard,8,1,08x01,Twenty Vicodin,1
Guard,House,8,1,08x01,Twenty Vicodin,1
Nick,Sykes,8,1,08x01,Twenty Vicodin,1
Mendelson,Sullivan,8,1,08x01,Twenty Vicodin,1
Sullivan,Mendelson,8,1,08x01,Twenty Vicodin,1
Mendelson,Guard,8,1,08x01,Twenty Vicodin,1
Sykes,Officer,8,1,08x01,Twenty Vicodin,1
Officer,Sykes,8,1,08x01,Twenty Vicodin,1
House,Park,8,2,08x02,Transplant,37
Park,House,8,2,08x02,Transplant,37
House,Wilson,8,2,08x02,Transplant,26
Wilson,House,8,2,08x02,Transplant,24
Foreman,House,8,2,08x02,Transplant,23
House,Foreman,8,2,08x02,Transplant,22
Foreman,Park,8,2,08x02,Transplant,20
Park,Foreman,8,2,08x02,Transplant,17
Wilson,Vanessa,8,2,08x02,Transplant,10
Dr Simpson,House,8,2,08x02,Transplant,8
Vanessa,Wilson,8,2,08x02,Transplant,8
Theresa,Wilson,8,2,08x02,Transplant,8
House,Dr Simpson,8,2,08x02,Transplant,7
Wilson,Theresa,8,2,08x02,Transplant,7
Guard,House,8,2,08x02,Transplant,4
House,Guard,8,2,08x02,Transplant,3
Theresa,Vanessa,8,2,08x02,Transplant,3
Mr Weathers,House,8,2,08x02,Transplant,3
Park,Mr Park,8,2,08x02,Transplant,3
Mr Park,Park,8,2,08x02,Transplant,3
Theresa,Bobby,8,2,08x02,Transplant,3
Vanessa,Theresa,8,2,08x02,Transplant,2
Park,Mr Weathers,8,2,08x02,Transplant,2
House,Mr Weathers,8,2,08x02,Transplant,2
House,Dr Pinto,8,2,08x02,Transplant,2
Bobby,Vanessa,8,2,08x02,Transplant,2
Mr Weathers,Park,8,2,08x02,Transplant,1
House,Betty,8,2,08x02,Transplant,1
Bobby,Theresa,8,2,08x02,Transplant,1
Bobby,Wilson,8,2,08x02,Transplant,1
Wilson,Everyone,8,2,08x02,Transplant,1
Park,House,8,3,08x03,Charity Case,31
House,Thirteen,8,3,08x03,Charity Case,30
House,Park,8,3,08x03,Charity Case,28
Thirteen,House,8,3,08x03,Charity Case,27
Adams,House,8,3,08x03,Charity Case,24
House,Wilson,8,3,08x03,Charity Case,24
Wilson,House,8,3,08x03,Charity Case,24
House,Adams,8,3,08x03,Charity Case,19
Park,Adams,8,3,08x03,Charity Case,19
Adams,Park,8,3,08x03,Charity Case,18
House,Foreman,8,3,08x03,Charity Case,15
House,Benjamin,8,3,08x03,Charity Case,13
Foreman,House,8,3,08x03,Charity Case,12
Benjamin,House,8,3,08x03,Charity Case,11
Benjamin,Park,8,3,08x03,Charity Case,10
Park,Benjamin,8,3,08x03,Charity Case,9
Benjamin,Thirteen,8,3,08x03,Charity Case,8
Benjamin,Adams,8,3,08x03,Charity Case,7
Thirteen,Benjamin,8,3,08x03,Charity Case,7
Adams,Benjamin,8,3,08x03,Charity Case,5
Lady,Benjamin,8,3,08x03,Charity Case,4
Benjamin,Lady,8,3,08x03,Charity Case,4
House,Woman,8,3,08x03,Charity Case,4
Woman,House,8,3,08x03,Charity Case,4
Foreman,Park,8,3,08x03,Charity Case,2
Foreman,Benjamin,8,3,08x03,Charity Case,2
Thirteen,Park,8,3,08x03,Charity Case,2
Thirteen,Woman,8,3,08x03,Charity Case,2
Thirteen,Adams,8,3,08x03,Charity Case,2
Lady,Park,8,3,08x03,Charity Case,1
Park,Foreman,8,3,08x03,Charity Case,1
Adams,Wilson,8,3,08x03,Charity Case,1
Wilson,Foreman,8,3,08x03,Charity Case,1
Benjamin,Wilson,8,3,08x03,Charity Case,1
Park,Thirteen,8,3,08x03,Charity Case,1
Wilson,Surgeon,8,3,08x03,Charity Case,1
Surgeon,Wilson,8,3,08x03,Charity Case,1
Wilson,Dr Simpson,8,3,08x03,Charity Case,1
Dr Simpson,Adams,8,3,08x03,Charity Case,1
Foreman,Adams,8,3,08x03,Charity Case,1
Woman,Thirteen,8,3,08x03,Charity Case,1
Woman,Benjamin,8,3,08x03,Charity Case,1
Adams,Thirteen,8,3,08x03,Charity Case,1
House,Adams,8,4,08x04,Risky Business,41
Adams,House,8,4,08x04,Risky Business,39
Park,House,8,4,08x04,Risky Business,35
House,Park,8,4,08x04,Risky Business,28
Adams,Park,8,4,08x04,Risky Business,11
Ainsley,Barton,8,4,08x04,Risky Business,10
House,Foreman,8,4,08x04,Risky Business,9
Foreman,Park,8,4,08x04,Risky Business,9
Barton,Adams,8,4,08x04,Risky Business,9
Park,Adams,8,4,08x04,Risky Business,8
Barton,Ainsley,8,4,08x04,Risky Business,7
House,Ainsley,8,4,08x04,Risky Business,7
Adams,Barton,8,4,08x04,Risky Business,7
Barton,House,8,4,08x04,Risky Business,6
Foreman,House,8,4,08x04,Risky Business,6
Park,Foreman,8,4,08x04,Risky Business,6
Wilson,Park,8,4,08x04,Risky Business,6
Park,Wilson,8,4,08x04,Risky Business,6
Adams,Foreman,8,4,08x04,Risky Business,6
Ainsley,Adams,8,4,08x04,Risky Business,5
Foreman,Adams,8,4,08x04,Risky Business,5
House,Barton,8,4,08x04,Risky Business,4
Ainsley,House,8,4,08x04,Risky Business,4
Adams,Ainsley,8,4,08x04,Risky Business,4
House,Wilson,8,4,08x04,Risky Business,4
Wilson,House,8,4,08x04,Risky Business,4
Ortho Doctor,House,8,4,08x04,Risky Business,3
House,Ortho Doctor,8,4,08x04,Risky Business,3
Asian Man,House,8,4,08x04,Risky Business,2
House,Andrews,8,4,08x04,Risky Business,2
Andrews,House,8,4,08x04,Risky Business,2
Adams,Aisnley,8,4,08x04,Risky Business,1
Aisnley,Adams,8,4,08x04,Risky Business,1
Barton,Park,8,4,08x04,Risky Business,1
Park,Barton,8,4,08x04,Risky Business,1
House,Ortho Doc,8,4,08x04,Risky Business,1
Ortho Doc,House,8,4,08x04,Risky Business,1
House,Asian Man,8,4,08x04,Risky Business,1
Park,Andrews,8,4,08x04,Risky Business,1
Andrews,Park,8,4,08x04,Risky Business,1
Foreman,Barton,8,4,08x04,Risky Business,1
